CustomerKey,CustomerID,CompanyName,Industry,CustomerTier,CreditLimit
885,CUST-00885,Company_885 Lda,E-commerce,Bronze,150000
886,CUST-00886,Company_886 Lda,Retail,Bronze,150000
887,CUST-00887,Company_887 Lda,Food Distributor,Bronze,150000
888,CUST-00888,Company_888 Lda,Retail,Silver,50000
889,CUST-00889,Company_889 Lda,Retail,Silver,50000
890,CUST-00890,Company_890 Lda,Retail,Silver,10000
891,CUST-00891,Company_891 Lda,E-commerce,Bronze,50000
892,CUST-00892,Company_892 Lda,E-commerce,Bronze,50000
893,CUST-00893,Company_893 Lda,E-commerce,Bronze,50000
894,CUST-00894,Company_894 Lda,Pharmaceutical,Bronze,10000
895,CUST-00895,Company_895 Lda,Food Distributor,Silver,50000
896,CUST-00896,Company_896 Lda,Retail,Bronze,150000
897,CUST-00897,Company_897 Lda,Retail,Bronze,10000
898,CUST-00898,Company_898 Lda,E-commerce,Bronze,150000
899,CUST-00899,Company_899 Lda,Retail,Silver,50000
900,CUST-00900,Company_900 Lda,Retail,Silver,150000
901,CUST-00901,Company_901 Lda,Retail,Bronze,10000
902,CUST-00902,Company_902 Lda,Retail,Bronze,10000
903,CUST-00903,Company_903 Lda,Retail,Bronze,150000
904,CUST-00904,Company_904 Lda,Food Distributor,Bronze,10000
905,CUST-00905,Company_905 Lda,Automotive,Silver,150000
906,CUST-00906,Company_906 Lda,E-commerce,Silver,10000
907,CUST-00907,Company_907 Lda,E-commerce,Bronze,50000
908,CUST-00908,Company_908 Lda,Pharmaceutical,Bronze,10000
909,CUST-00909,Company_909 Lda,Retail,Gold,50000
910,CUST-00910,Company_910 Lda,Pharmaceutical,Bronze,10000
911,CUST-00911,Company_911 Lda,Food Distributor,Silver,10000
912,CUST-00912,Company_912 Lda,Retail,Bronze,10000
913,CUST-00913,Company_913 Lda,Food Distributor,Bronze,10000
914,CUST-00914,Company_914 Lda,Automotive,Bronze,500000
915,CUST-00915,Company_915 Lda,Food Distributor,Bronze,500000
916,CUST-00916,Company_916 Lda,Automotive,Gold,10000
917,CUST-00917,Company_917 Lda,Retail,Bronze,50000
918,CUST-00918,Company_918 Lda,Manufacturing,Bronze,10000
919,CUST-00919,Company_919 Lda,E-commerce,Bronze,50000
920,CUST-00920,Company_920 Lda,Retail,Bronze,150000
921,CUST-00921,Company_921 Lda,E-commerce,Bronze,150000
922,CUST-00922,Company_922 Lda,Automotive,Bronze,10000
923,CUST-00923,Company_923 Lda,E-commerce,Silver,50000
924,CUST-00924,Company_924 Lda,E-commerce,Bronze,10000
925,CUST-00925,Company_925 Lda,Automotive,Bronze,500000
926,CUST-00926,Company_926 Lda,Retail,Gold,10000
927,CUST-00927,Company_927 Lda,Retail,Bronze,50000
928,CUST-00928,Company_928 Lda,Food Distributor,Gold,50000
929,CUST-00929,Company_929 Lda,Food Distributor,Bronze,50000
930,CUST-00930,Company_930 Lda,Retail,Silver,10000
931,CUST-00931,Company_931 Lda,Retail,Silver,150000
932,CUST-00932,Company_932 Lda,E-commerce,Silver,10000
933,CUST-00933,Company_933 Lda,Manufacturing,Gold,50000
934,CUST-00934,Company_934 Lda,Food Distributor,Bronze,10000
935,CUST-00935,Company_935 Lda,Retail,Gold,10000
936,CUST-00936,Company_936 Lda,Retail,Bronze,50000
937,CUST-00937,Company_937 Lda,Retail,Bronze,10000
938,CUST-00938,Company_938 Lda,Manufacturing,Bronze,10000
939,CUST-00939,Company_939 Lda,Retail,Bronze,10000
940,CUST-00940,Company_940 Lda,Food Distributor,Bronze,10000
941,CUST-00941,Company_941 Lda,Retail,Bronze,50000
942,CUST-00942,Company_942 Lda,Food Distributor,Bronze,150000
943,CUST-00943,Company_943 Lda,Food Distributor,Silver,10000
944,CUST-00944,Company_944 Lda,E-commerce,Silver,10000
945,CUST-00945,Company_945 Lda,Retail,Bronze,10000
946,CUST-00946,Company_946 Lda,Retail,Bronze,10000
947,CUST-00947,Company_947 Lda,Retail,Bronze,50000
948,CUST-00948,Company_948 Lda,Manufacturing,Bronze,50000
949,CUST-00949,Company_949 Lda,E-commerce,Bronze,10000
950,CUST-00950,Company_950 Lda,Food Distributor,Bronze,10000
951,CUST-00951,Company_951 Lda,Food Distributor,Bronze,10000
952,CUST-00952,Company_952 Lda,Food Distributor,Gold,150000
953,CUST-00953,Company_953 Lda,Retail,Bronze,500000
954,CUST-00954,Company_954 Lda,Manufacturing,Bronze,10000
955,CUST-00955,Company_955 Lda,Automotive,Bronze,10000
956,CUST-00956,Company_956 Lda,Pharmaceutical,Bronze,150000
957,CUST-00957,Company_957 Lda,Food Distributor,Bronze,150000
958,CUST-00958,Company_958 Lda,Retail,Silver,10000
959,CUST-00959,Company_959 Lda,Retail,Bronze,10000
960,CUST-00960,Company_960 Lda,E-commerce,Bronze,10000
961,CUST-00961,Company_961 Lda,Retail,Gold,50000
962,CUST-00962,Company_962 Lda,Food Distributor,Silver,10000
963,CUST-00963,Company_963 Lda,Retail,Silver,10000
964,CUST-00964,Company_964 Lda,Pharmaceutical,Bronze,50000
965,CUST-00965,Company_965 Lda,Retail,Silver,10000
966,CUST-00966,Company_966 Lda,Pharmaceutical,Bronze,50000
967,CUST-00967,Company_967 Lda,E-commerce,Bronze,10000
968,CUST-00968,Company_968 Lda,Retail,Bronze,10000
969,CUST-00969,Company_969 Lda,Food Distributor,Bronze,50000
970,CUST-00970,Company_970 Lda,Automotive,Bronze,10000
971,CUST-00971,Company_971 Lda,Food Distributor,Bronze,500000
972,CUST-00972,Company_972 Lda,Manufacturing,Gold,50000
973,CUST-00973,Company_973 Lda,E-commerce,Gold,10000
974,CUST-00974,Company_974 Lda,Retail,Silver,50000
975,CUST-00975,Company_975 Lda,Retail,Bronze,10000
976,CUST-00976,Company_976 Lda,Retail,Silver,150000
977,CUST-00977,Company_977 Lda,Food Distributor,Bronze,10000
978,CUST-00978,Company_978 Lda,Retail,Silver,50000
979,CUST-00979,Company_979 Lda,Automotive,Bronze,10000
980,CUST-00980,Company_980 Lda,Food Distributor,Silver,10000
981,CUST-00981,Company_981 Lda,Pharmaceutical,Bronze,150000
982,CUST-00982,Company_982 Lda,E-commerce,Silver,150000
983,CUST-00983,Company_983 Lda,Retail,Gold,10000
984,CUST-00984,Company_984 Lda,Retail,Bronze,10000
985,CUST-00985,Company_985 Lda,E-commerce,Bronze,150000
986,CUST-00986,Company_986 Lda,Automotive,Gold,150000
987,CUST-00987,Company_987 Lda,Food Distributor,Bronze,10000
988,CUST-00988,Company_988 Lda,Automotive,Silver,10000
989,CUST-00989,Company_989 Lda,Retail,Bronze,10000
990,CUST-00990,Company_990 Lda,E-commerce,Bronze,150000
991,CUST-00991,Company_991 Lda,E-commerce,Bronze,10000
992,CUST-00992,Company_992 Lda,Food Distributor,Bronze,10000
993,CUST-00993,Company_993 Lda,Retail,Silver,50000
994,CUST-00994,Company_994 Lda,Food Distributor,Bronze,10000
995,CUST-00995,Company_995 Lda,Pharmaceutical,Bronze,10000
996,CUST-00996,Company_996 Lda,Retail,Bronze,10000
997,CUST-00997,Company_997 Lda,Manufacturing,Bronze,10000
998,CUST-00998,Company_998 Lda,Retail,Silver,10000
999,CUST-00999,Company_999 Lda,Manufacturing,Gold,50000
1000,CUST-01000,Company_1000 Lda,Automotive,Bronze,10000
1001,CUST-01001,Company_1001 Lda,Retail,Silver,50000
1002,CUST-01002,Company_1002 Lda,Food Distributor,Silver,150000
1003,CUST-01003,Company_1003 Lda,E-commerce,Bronze,50000
1004,CUST-01004,Company_1004 Lda,E-commerce,Gold,10000
1005,CUST-01005,Company_1005 Lda,E-commerce,Bronze,10000
1006,CUST-01006,Company_1006 Lda,Food Distributor,Bronze,10000
1007,CUST-01007,Company_1007 Lda,Food Distributor,Silver,10000
1008,CUST-01008,Company_1008 Lda,E-commerce,Bronze,10000
1009,CUST-01009,Company_1009 Lda,Retail,Silver,50000
1010,CUST-01010,Company_1010 Lda,Automotive,Silver,10000
1011,CUST-01011,Company_1011 Lda,Retail,Bronze,10000
1012,CUST-01012,Company_1012 Lda,Manufacturing,Silver,10000
1013,CUST-01013,Company_1013 Lda,Manufacturing,Bronze,50000
1014,CUST-01014,Company_1014 Lda,Retail,Bronze,10000
1015,CUST-01015,Company_1015 Lda,E-commerce,Silver,50000
1016,CUST-01016,Company_1016 Lda,Manufacturing,Gold,10000
1017,CUST-01017,Company_1017 Lda,Retail,Bronze,150000
1018,CUST-01018,Company_1018 Lda,Food Distributor,Bronze,150000
1019,CUST-01019,Company_1019 Lda,Manufacturing,Silver,10000
1020,CUST-01020,Company_1020 Lda,Retail,Silver,10000
1021,CUST-01021,Company_1021 Lda,Food Distributor,Silver,10000
1022,CUST-01022,Company_1022 Lda,Retail,Bronze,10000
1023,CUST-01023,Company_1023 Lda,Manufacturing,Bronze,50000
1024,CUST-01024,Company_1024 Lda,Manufacturing,Bronze,150000
1025,CUST-01025,Company_1025 Lda,Manufacturing,Silver,50000
1026,CUST-01026,Company_1026 Lda,Automotive,Bronze,150000
1027,CUST-01027,Company_1027 Lda,E-commerce,Bronze,10000
1028,CUST-01028,Company_1028 Lda,E-commerce,Gold,10000
1029,CUST-01029,Company_1029 Lda,Pharmaceutical,Bronze,50000
1030,CUST-01030,Company_1030 Lda,E-commerce,Gold,10000
1031,CUST-01031,Company_1031 Lda,Retail,Silver,50000
1032,CUST-01032,Company_1032 Lda,Food Distributor,Silver,10000
1033,CUST-01033,Company_1033 Lda,Retail,Bronze,10000
1034,CUST-01034,Company_1034 Lda,Retail,Bronze,500000
1035,CUST-01035,Company_1035 Lda,Retail,Silver,10000
1036,CUST-01036,Company_1036 Lda,Food Distributor,Silver,500000
1037,CUST-01037,Company_1037 Lda,Pharmaceutical,Silver,500000
1038,CUST-01038,Company_1038 Lda,E-commerce,Bronze,50000
1039,CUST-01039,Company_1039 Lda,Retail,Silver,50000
1040,CUST-01040,Company_1040 Lda,Pharmaceutical,Silver,50000
1041,CUST-01041,Company_1041 Lda,Food Distributor,Silver,150000
1042,CUST-01042,Company_1042 Lda,E-commerce,Silver,10000
1043,CUST-01043,Company_1043 Lda,Pharmaceutical,Silver,10000
1044,CUST-01044,Company_1044 Lda,Food Distributor,Silver,50000
1045,CUST-01045,Company_1045 Lda,E-commerce,Bronze,10000
1046,CUST-01046,Company_1046 Lda,Food Distributor,Bronze,10000
1047,CUST-01047,Company_1047 Lda,Retail,Bronze,10000
1048,CUST-01048,Company_1048 Lda,Retail,Bronze,50000
1049,CUST-01049,Company_1049 Lda,E-commerce,Bronze,150000
1050,CUST-01050,Company_1050 Lda,Retail,Bronze,10000
1051,CUST-01051,Company_1051 Lda,E-commerce,Bronze,150000
1052,CUST-01052,Company_1052 Lda,Food Distributor,Bronze,50000
1053,CUST-01053,Company_1053 Lda,Manufacturing,Silver,150000
1054,CUST-01054,Company_1054 Lda,E-commerce,Gold,50000
1055,CUST-01055,Company_1055 Lda,Manufacturing,Bronze,50000
1056,CUST-01056,Company_1056 Lda,Pharmaceutical,Gold,10000
1057,CUST-01057,Company_1057 Lda,E-commerce,Bronze,150000
1058,CUST-01058,Company_1058 Lda,Automotive,Bronze,10000
1059,CUST-01059,Company_1059 Lda,Automotive,Bronze,150000
1060,CUST-01060,Company_1060 Lda,Food Distributor,Bronze,500000
1061,CUST-01061,Company_1061 Lda,E-commerce,Silver,10000
1062,CUST-01062,Company_1062 Lda,Manufacturing,Silver,10000
1063,CUST-01063,Company_1063 Lda,E-commerce,Bronze,50000
1064,CUST-01064,Company_1064 Lda,Automotive,Bronze,10000
1065,CUST-01065,Company_1065 Lda,Automotive,Bronze,150000
1066,CUST-01066,Company_1066 Lda,E-commerce,Bronze,10000
1067,CUST-01067,Company_1067 Lda,Retail,Bronze,10000
1068,CUST-01068,Company_1068 Lda,Retail,Bronze,500000
1069,CUST-01069,Company_1069 Lda,Pharmaceutical,Silver,50000
1070,CUST-01070,Company_1070 Lda,Retail,Gold,150000
1071,CUST-01071,Company_1071 Lda,Retail,Bronze,10000
1072,CUST-01072,Company_1072 Lda,Retail,Gold,50000
1073,CUST-01073,Company_1073 Lda,Retail,Bronze,50000
1074,CUST-01074,Company_1074 Lda,Retail,Bronze,50000
1075,CUST-01075,Company_1075 Lda,Manufacturing,Bronze,50000
1076,CUST-01076,Company_1076 Lda,Automotive,Silver,50000
1077,CUST-01077,Company_1077 Lda,Pharmaceutical,Gold,10000
1078,CUST-01078,Company_1078 Lda,Food Distributor,Silver,10000
1079,CUST-01079,Company_1079 Lda,Retail,Bronze,50000
1080,CUST-01080,Company_1080 Lda,Manufacturing,Silver,10000
1081,CUST-01081,Company_1081 Lda,E-commerce,Bronze,50000
1082,CUST-01082,Company_1082 Lda,Retail,Silver,10000
1083,CUST-01083,Company_1083 Lda,Automotive,Bronze,50000
1084,CUST-01084,Company_1084 Lda,E-commerce,Bronze,50000
1085,CUST-01085,Company_1085 Lda,Manufacturing,Bronze,10000
1086,CUST-01086,Company_1086 Lda,Automotive,Silver,10000
1087,CUST-01087,Company_1087 Lda,Food Distributor,Bronze,10000
1088,CUST-01088,Company_1088 Lda,Retail,Silver,50000
1089,CUST-01089,Company_1089 Lda,Manufacturing,Bronze,150000
1090,CUST-01090,Company_1090 Lda,Retail,Silver,10000
1091,CUST-01091,Company_1091 Lda,Manufacturing,Silver,50000
1092,CUST-01092,Company_1092 Lda,Food Distributor,Silver,10000
1093,CUST-01093,Company_1093 Lda,Food Distributor,Bronze,10000
1094,CUST-01094,Company_1094 Lda,Food Distributor,Bronze,150000
1095,CUST-01095,Company_1095 Lda,Retail,Bronze,10000
1096,CUST-01096,Company_1096 Lda,Retail,Silver,10000
1097,CUST-01097,Company_1097 Lda,Retail,Bronze,10000
1098,CUST-01098,Company_1098 Lda,Retail,Bronze,10000
1099,CUST-01099,Company_1099 Lda,E-commerce,Bronze,10000
1100,CUST-01100,Company_1100 Lda,Pharmaceutical,Bronze,10000
1101,CUST-01101,Company_1101 Lda,Retail,Silver,50000
1102,CUST-01102,Company_1102 Lda,Manufacturing,Bronze,10000
1103,CUST-01103,Company_1103 Lda,E-commerce,Silver,50000
1104,CUST-01104,Company_1104 Lda,Manufacturing,Bronze,10000
1105,CUST-01105,Company_1105 Lda,Manufacturing,Bronze,10000
1106,CUST-01106,Company_1106 Lda,Retail,Bronze,50000
1107,CUST-01107,Company_1107 Lda,Pharmaceutical,Bronze,500000
1108,CUST-01108,Company_1108 Lda,E-commerce,Bronze,10000
1109,CUST-01109,Company_1109 Lda,Food Distributor,Silver,150000
1110,CUST-01110,Company_1110 Lda,Retail,Bronze,50000
1111,CUST-01111,Company_1111 Lda,E-commerce,Silver,50000
1112,CUST-01112,Company_1112 Lda,Retail,Bronze,50000
1113,CUST-01113,Company_1113 Lda,Retail,Bronze,10000
1114,CUST-01114,Company_1114 Lda,Food Distributor,Silver,10000
1115,CUST-01115,Company_1115 Lda,Food Distributor,Bronze,50000
1116,CUST-01116,Company_1116 Lda,Food Distributor,Bronze,10000
1117,CUST-01117,Company_1117 Lda,Retail,Bronze,150000
1118,CUST-01118,Company_1118 Lda,E-commerce,Bronze,10000
1119,CUST-01119,Company_1119 Lda,Retail,Silver,10000
1120,CUST-01120,Company_1120 Lda,Retail,Bronze,50000
1121,CUST-01121,Company_1121 Lda,E-commerce,Silver,10000
1122,CUST-01122,Company_1122 Lda,Manufacturing,Silver,50000
1123,CUST-01123,Company_1123 Lda,E-commerce,Bronze,50000
1124,CUST-01124,Company_1124 Lda,E-commerce,Gold,150000
1125,CUST-01125,Company_1125 Lda,Food Distributor,Bronze,50000
1126,CUST-01126,Company_1126 Lda,Food Distributor,Gold,50000
1127,CUST-01127,Company_1127 Lda,Retail,Bronze,50000
1128,CUST-01128,Company_1128 Lda,Automotive,Silver,150000
1129,CUST-01129,Company_1129 Lda,Pharmaceutical,Bronze,10000
1130,CUST-01130,Company_1130 Lda,Retail,Bronze,10000
1131,CUST-01131,Company_1131 Lda,E-commerce,Silver,10000
1132,CUST-01132,Company_1132 Lda,Automotive,Silver,10000
1133,CUST-01133,Company_1133 Lda,Retail,Bronze,50000
1134,CUST-01134,Company_1134 Lda,Retail,Bronze,50000
1135,CUST-01135,Company_1135 Lda,Food Distributor,Silver,50000
1136,CUST-01136,Company_1136 Lda,Retail,Silver,10000
1137,CUST-01137,Company_1137 Lda,E-commerce,Gold,50000
1138,CUST-01138,Company_1138 Lda,Automotive,Silver,10000
1139,CUST-01139,Company_1139 Lda,Automotive,Gold,50000
1140,CUST-01140,Company_1140 Lda,Food Distributor,Silver,50000
1141,CUST-01141,Company_1141 Lda,E-commerce,Bronze,10000
1142,CUST-01142,Company_1142 Lda,Pharmaceutical,Bronze,10000
1143,CUST-01143,Company_1143 Lda,Food Distributor,Silver,10000
1144,CUST-01144,Company_1144 Lda,Food Distributor,Silver,150000
1145,CUST-01145,Company_1145 Lda,Retail,Bronze,150000
1146,CUST-01146,Company_1146 Lda,E-commerce,Bronze,50000
1147,CUST-01147,Company_1147 Lda,E-commerce,Gold,10000
1148,CUST-01148,Company_1148 Lda,Food Distributor,Bronze,10000
1149,CUST-01149,Company_1149 Lda,E-commerce,Bronze,50000
1150,CUST-01150,Company_1150 Lda,E-commerce,Bronze,50000
1151,CUST-01151,Company_1151 Lda,E-commerce,Bronze,10000
1152,CUST-01152,Company_1152 Lda,E-commerce,Bronze,10000
1153,CUST-01153,Company_1153 Lda,Food Distributor,Bronze,50000
1154,CUST-01154,Company_1154 Lda,Food Distributor,Bronze,10000
1155,CUST-01155,Company_1155 Lda,Food Distributor,Silver,10000
1156,CUST-01156,Company_1156 Lda,E-commerce,Bronze,10000
1157,CUST-01157,Company_1157 Lda,Retail,Silver,50000
1158,CUST-01158,Company_1158 Lda,E-commerce,Silver,150000
1159,CUST-01159,Company_1159 Lda,E-commerce,Bronze,500000
1160,CUST-01160,Company_1160 Lda,Retail,Silver,50000
1161,CUST-01161,Company_1161 Lda,E-commerce,Bronze,50000
1162,CUST-01162,Company_1162 Lda,Retail,Silver,10000
1163,CUST-01163,Company_1163 Lda,Pharmaceutical,Bronze,50000
1164,CUST-01164,Company_1164 Lda,E-commerce,Silver,10000
1165,CUST-01165,Company_1165 Lda,Retail,Silver,50000
1166,CUST-01166,Company_1166 Lda,E-commerce,Bronze,10000
1167,CUST-01167,Company_1167 Lda,E-commerce,Bronze,10000
1168,CUST-01168,Company_1168 Lda,Food Distributor,Silver,10000
1169,CUST-01169,Company_1169 Lda,Retail,Silver,10000
1170,CUST-01170,Company_1170 Lda,Retail,Bronze,10000
1171,CUST-01171,Company_1171 Lda,Food Distributor,Silver,10000
1172,CUST-01172,Company_1172 Lda,Manufacturing,Bronze,500000
1173,CUST-01173,Company_1173 Lda,Food Distributor,Silver,10000
1174,CUST-01174,Company_1174 Lda,Retail,Bronze,50000
1175,CUST-01175,Company_1175 Lda,Food Distributor,Silver,150000
1176,CUST-01176,Company_1176 Lda,Food Distributor,Bronze,500000
1177,CUST-01177,Company_1177 Lda,E-commerce,Bronze,50000
1178,CUST-01178,Company_1178 Lda,Retail,Bronze,150000
1179,CUST-01179,Company_1179 Lda,E-commerce,Bronze,10000
1180,CUST-01180,Company_1180 Lda,Food Distributor,Bronze,10000
1181,CUST-01181,Company_1181 Lda,Manufacturing,Bronze,10000
1182,CUST-01182,Company_1182 Lda,Pharmaceutical,Silver,50000
1183,CUST-01183,Company_1183 Lda,Food Distributor,Bronze,50000
1184,CUST-01184,Company_1184 Lda,Manufacturing,Bronze,10000
1185,CUST-01185,Company_1185 Lda,Retail,Bronze,10000
1186,CUST-01186,Company_1186 Lda,Manufacturing,Bronze,50000
1187,CUST-01187,Company_1187 Lda,Food Distributor,Bronze,10000
1188,CUST-01188,Company_1188 Lda,Retail,Bronze,50000
1189,CUST-01189,Company_1189 Lda,Pharmaceutical,Bronze,50000
1190,CUST-01190,Company_1190 Lda,E-commerce,Bronze,50000
1191,CUST-01191,Company_1191 Lda,Retail,Bronze,50000
1192,CUST-01192,Company_1192 Lda,Food Distributor,Bronze,150000
1193,CUST-01193,Company_1193 Lda,Pharmaceutical,Bronze,10000
1194,CUST-01194,Company_1194 Lda,Food Distributor,Bronze,50000
1195,CUST-01195,Company_1195 Lda,Retail,Gold,50000
1196,CUST-01196,Company_1196 Lda,E-commerce,Bronze,10000
1197,CUST-01197,Company_1197 Lda,Manufacturing,Silver,10000
1198,CUST-01198,Company_1198 Lda,Manufacturing,Bronze,10000
1199,CUST-01199,Company_1199 Lda,E-commerce,Silver,10000
1200,CUST-01200,Company_1200 Lda,Retail,Silver,50000
1201,CUST-01201,Company_1201 Lda,E-commerce,Bronze,150000
1202,CUST-01202,Company_1202 Lda,Retail,Gold,10000
1203,CUST-01203,Company_1203 Lda,Retail,Bronze,10000
1204,CUST-01204,Company_1204 Lda,Pharmaceutical,Bronze,500000
1205,CUST-01205,Company_1205 Lda,Automotive,Silver,10000
1206,CUST-01206,Company_1206 Lda,E-commerce,Silver,10000
1207,CUST-01207,Company_1207 Lda,Food Distributor,Bronze,50000
1208,CUST-01208,Company_1208 Lda,Automotive,Bronze,50000
1209,CUST-01209,Company_1209 Lda,Retail,Bronze,10000
1210,CUST-01210,Company_1210 Lda,Manufacturing,Bronze,10000
1211,CUST-01211,Company_1211 Lda,Automotive,Silver,10000
1212,CUST-01212,Company_1212 Lda,Automotive,Bronze,50000
1213,CUST-01213,Company_1213 Lda,Retail,Bronze,50000
1214,CUST-01214,Company_1214 Lda,E-commerce,Bronze,10000
1215,CUST-01215,Company_1215 Lda,Food Distributor,Bronze,50000
1216,CUST-01216,Company_1216 Lda,Retail,Bronze,150000
1217,CUST-01217,Company_1217 Lda,Retail,Silver,10000
1218,CUST-01218,Company_1218 Lda,Food Distributor,Gold,10000
1219,CUST-01219,Company_1219 Lda,Food Distributor,Silver,50000
1220,CUST-01220,Company_1220 Lda,Retail,Bronze,10000
1221,CUST-01221,Company_1221 Lda,Manufacturing,Silver,10000
1222,CUST-01222,Company_1222 Lda,Retail,Silver,50000
1223,CUST-01223,Company_1223 Lda,Automotive,Silver,150000
1224,CUST-01224,Company_1224 Lda,Manufacturing,Bronze,150000
1225,CUST-01225,Company_1225 Lda,Automotive,Bronze,50000
1226,CUST-01226,Company_1226 Lda,Food Distributor,Bronze,50000
1227,CUST-01227,Company_1227 Lda,Pharmaceutical,Bronze,10000
1228,CUST-01228,Company_1228 Lda,Retail,Bronze,50000
1229,CUST-01229,Company_1229 Lda,Manufacturing,Bronze,10000
1230,CUST-01230,Company_1230 Lda,Automotive,Bronze,10000
1231,CUST-01231,Company_1231 Lda,E-commerce,Silver,50000
1232,CUST-01232,Company_1232 Lda,Retail,Bronze,50000
1233,CUST-01233,Company_1233 Lda,Retail,Bronze,10000
1234,CUST-01234,Company_1234 Lda,Retail,Gold,150000
1235,CUST-01235,Company_1235 Lda,Food Distributor,Gold,10000
1236,CUST-01236,Company_1236 Lda,Pharmaceutical,Silver,10000
1237,CUST-01237,Company_1237 Lda,E-commerce,Gold,10000
1238,CUST-01238,Company_1238 Lda,Automotive,Bronze,50000
1239,CUST-01239,Company_1239 Lda,Manufacturing,Gold,50000
1240,CUST-01240,Company_1240 Lda,Retail,Bronze,10000
1241,CUST-01241,Company_1241 Lda,E-commerce,Bronze,50000
1242,CUST-01242,Company_1242 Lda,E-commerce,Bronze,10000
1243,CUST-01243,Company_1243 Lda,E-commerce,Bronze,50000
1244,CUST-01244,Company_1244 Lda,E-commerce,Bronze,10000
1245,CUST-01245,Company_1245 Lda,E-commerce,Silver,10000
1246,CUST-01246,Company_1246 Lda,Food Distributor,Silver,150000
1247,CUST-01247,Company_1247 Lda,Retail,Bronze,10000
1248,CUST-01248,Company_1248 Lda,Retail,Bronze,10000
1249,CUST-01249,Company_1249 Lda,Manufacturing,Silver,50000
1250,CUST-01250,Company_1250 Lda,Food Distributor,Silver,500000
1251,CUST-01251,Company_1251 Lda,E-commerce,Bronze,10000
1252,CUST-01252,Company_1252 Lda,Automotive,Silver,10000
1253,CUST-01253,Company_1253 Lda,Retail,Bronze,10000
1254,CUST-01254,Company_1254 Lda,Retail,Bronze,50000
1255,CUST-01255,Company_1255 Lda,Food Distributor,Gold,10000
1256,CUST-01256,Company_1256 Lda,Automotive,Bronze,50000
1257,CUST-01257,Company_1257 Lda,Retail,Bronze,500000
1258,CUST-01258,Company_1258 Lda,Automotive,Silver,10000
1259,CUST-01259,Company_1259 Lda,Retail,Silver,10000
1260,CUST-01260,Company_1260 Lda,Food Distributor,Bronze,10000
1261,CUST-01261,Company_1261 Lda,Retail,Bronze,10000
1262,CUST-01262,Company_1262 Lda,E-commerce,Bronze,150000
1263,CUST-01263,Company_1263 Lda,Pharmaceutical,Silver,10000
1264,CUST-01264,Company_1264 Lda,Automotive,Bronze,10000
1265,CUST-01265,Company_1265 Lda,Retail,Bronze,50000
1266,CUST-01266,Company_1266 Lda,Retail,Gold,10000
1267,CUST-01267,Company_1267 Lda,Pharmaceutical,Bronze,50000
1268,CUST-01268,Company_1268 Lda,Automotive,Bronze,10000
1269,CUST-01269,Company_1269 Lda,Food Distributor,Bronze,150000
1270,CUST-01270,Company_1270 Lda,Retail,Silver,150000
1271,CUST-01271,Company_1271 Lda,Food Distributor,Bronze,50000
1272,CUST-01272,Company_1272 Lda,E-commerce,Bronze,500000
1273,CUST-01273,Company_1273 Lda,E-commerce,Silver,10000
1274,CUST-01274,Company_1274 Lda,Retail,Bronze,10000
1275,CUST-01275,Company_1275 Lda,Automotive,Bronze,50000
1276,CUST-01276,Company_1276 Lda,Retail,Bronze,50000
1277,CUST-01277,Company_1277 Lda,Retail,Bronze,10000
1278,CUST-01278,Company_1278 Lda,Manufacturing,Bronze,10000
1279,CUST-01279,Company_1279 Lda,Retail,Bronze,10000
1280,CUST-01280,Company_1280 Lda,Automotive,Bronze,10000
1281,CUST-01281,Company_1281 Lda,Food Distributor,Bronze,10000
1282,CUST-01282,Company_1282 Lda,E-commerce,Silver,50000
1283,CUST-01283,Company_1283 Lda,Food Distributor,Gold,10000
1284,CUST-01284,Company_1284 Lda,Retail,Silver,10000
1285,CUST-01285,Company_1285 Lda,Pharmaceutical,Silver,50000
1286,CUST-01286,Company_1286 Lda,Food Distributor,Bronze,50000
1287,CUST-01287,Company_1287 Lda,Retail,Gold,150000
1288,CUST-01288,Company_1288 Lda,Pharmaceutical,Bronze,50000
1289,CUST-01289,Company_1289 Lda,Retail,Gold,10000
1290,CUST-01290,Company_1290 Lda,Retail,Gold,150000
1291,CUST-01291,Company_1291 Lda,Pharmaceutical,Silver,50000
1292,CUST-01292,Company_1292 Lda,Retail,Gold,10000
1293,CUST-01293,Company_1293 Lda,Food Distributor,Bronze,50000
1294,CUST-01294,Company_1294 Lda,Food Distributor,Bronze,150000
1295,CUST-01295,Company_1295 Lda,E-commerce,Bronze,10000
1296,CUST-01296,Company_1296 Lda,Retail,Bronze,10000
1297,CUST-01297,Company_1297 Lda,Retail,Bronze,10000
1298,CUST-01298,Company_1298 Lda,Retail,Silver,10000
1299,CUST-01299,Company_1299 Lda,Food Distributor,Gold,10000
1300,CUST-01300,Company_1300 Lda,E-commerce,Bronze,50000
1301,CUST-01301,Company_1301 Lda,Retail,Silver,10000
1302,CUST-01302,Company_1302 Lda,Manufacturing,Gold,150000
1303,CUST-01303,Company_1303 Lda,Retail,Gold,50000
1304,CUST-01304,Company_1304 Lda,Food Distributor,Gold,50000
1305,CUST-01305,Company_1305 Lda,E-commerce,Bronze,150000
1306,CUST-01306,Company_1306 Lda,E-commerce,Gold,10000
1307,CUST-01307,Company_1307 Lda,E-commerce,Silver,10000
1308,CUST-01308,Company_1308 Lda,E-commerce,Bronze,50000
1309,CUST-01309,Company_1309 Lda,Pharmaceutical,Bronze,150000
