OrderKey,DateKey,CustomerKey,BranchKey,ProductKey,Qty,UnitPrice,Discount,NetRevenue
128586,20240911,933,1,48,23,412.43,0.0,9485.89
128587,20241203,1066,4,338,73,412.43,3010.74,27096.65
128588,20240415,834,3,14,39,412.43,0.0,16084.77
128589,20250629,529,2,414,53,412.43,2185.88,19672.91
128590,20250201,566,1,351,72,412.43,0.0,29694.96
128591,20251222,105,3,448,77,412.43,0.0,31757.11
128592,20230707,925,4,60,77,412.43,3175.71,28581.4
128593,20230330,153,4,240,9,412.43,0.0,3711.87
128594,20231123,1429,1,18,33,412.43,1361.02,12249.17
128595,20230131,19,4,10,5,412.43,0.0,2062.15
128596,20251115,413,1,316,46,412.43,0.0,18971.78
128597,20231213,55,4,255,86,412.43,0.0,35468.98
128598,20241004,1203,1,195,91,412.43,0.0,37531.13
128599,20231222,807,2,260,39,412.43,0.0,16084.77
128600,20231030,1224,4,418,63,412.43,0.0,25983.09
128601,20230722,163,3,456,22,412.43,0.0,9073.460000000001
128602,20231223,325,1,488,8,412.43,0.0,3299.44
128603,20241128,124,1,309,40,412.43,0.0,16497.2
128604,20251213,1022,2,40,78,412.43,0.0,32169.54
128605,20241009,1023,4,386,15,412.43,0.0,6186.45
128606,20240911,795,3,63,28,412.43,0.0,11548.04
128607,20230226,410,1,34,39,412.43,0.0,16084.77
128608,20250814,667,2,197,10,412.43,0.0,4124.3
128609,20230312,1277,3,182,49,412.43,0.0,20209.07
128610,20251024,781,1,199,86,412.43,0.0,35468.98
128611,20240918,279,3,248,65,412.43,0.0,26807.95
128612,20230808,626,4,184,73,412.43,0.0,30107.39
128613,20240614,1244,2,118,40,412.43,0.0,16497.2
128614,20251228,1270,4,448,95,412.43,3918.08,35262.77
128615,20231214,591,3,333,21,412.43,0.0,8661.03
128616,20231118,1000,3,467,5,412.43,0.0,2062.15
128617,20230614,1093,4,266,59,412.43,2433.34,21900.03
128618,20241113,495,3,158,61,412.43,0.0,25158.23
128619,20230510,739,3,141,71,412.43,0.0,29282.53
128620,20250522,881,4,144,19,412.43,0.0,7836.17
128621,20251105,969,4,274,43,412.43,0.0,17734.49
128622,20251115,380,2,474,12,412.43,494.92,4454.24
128623,20230602,1,2,364,12,412.43,494.92,4454.24
128624,20241010,1167,3,325,67,412.43,0.0,27632.81
128625,20230520,949,4,233,62,412.43,2557.07,23013.59
128626,20241023,1118,2,152,97,412.43,0.0,40005.71
128627,20250718,67,2,146,3,412.43,0.0,1237.29
128628,20240917,454,1,225,4,412.43,0.0,1649.72
128629,20250919,991,3,105,24,412.43,989.83,8908.49
128630,20250703,1029,3,39,75,412.43,3093.23,27839.02
128631,20231124,708,4,120,70,412.43,0.0,28870.100000000002
128632,20241208,696,3,372,56,412.43,0.0,23096.08
128633,20230112,1305,4,228,48,412.43,0.0,19796.64
128634,20240404,1355,1,11,24,412.43,0.0,9898.32
128635,20231023,62,3,72,12,412.43,0.0,4949.16
128636,20251119,939,3,34,29,412.43,1196.05,10764.42
128637,20240417,142,4,379,10,412.43,412.43,3711.8700000000003
128638,20241223,369,4,408,95,412.43,0.0,39180.85
128639,20250408,1401,4,240,46,412.43,0.0,18971.78
128640,20250531,1460,2,81,27,412.43,0.0,11135.61
128641,20250414,733,2,276,86,412.43,0.0,35468.98
128642,20231203,1076,1,203,27,412.43,1113.56,10022.050000000001
128643,20250131,768,3,345,19,412.43,0.0,7836.17
128644,20241001,1257,4,102,47,412.43,0.0,19384.21
128645,20241114,1,4,60,53,412.43,0.0,21858.79
128646,20230102,1413,4,30,18,412.43,0.0,7423.74
128647,20231109,830,3,307,90,412.43,3711.87,33406.829999999994
128648,20251114,824,2,372,59,412.43,0.0,24333.37
128649,20231204,192,3,112,53,412.43,2185.88,19672.91
128650,20240528,616,2,385,27,412.43,1113.56,10022.050000000001
128651,20230828,101,2,135,65,412.43,0.0,26807.95
128652,20230708,1250,3,347,34,412.43,0.0,14022.62
128653,20230923,380,2,453,8,412.43,0.0,3299.44
128654,20241005,834,3,255,17,412.43,0.0,7011.31
128655,20251104,429,1,96,33,412.43,0.0,13610.19
128656,20231227,371,4,6,89,412.43,0.0,36706.270000000004
128657,20231225,956,1,19,15,412.43,0.0,6186.45
128658,20241015,18,4,290,6,412.43,0.0,2474.58
128659,20240207,686,4,151,73,412.43,0.0,30107.39
128660,20251028,33,2,127,39,412.43,0.0,16084.77
128661,20240310,244,1,52,7,412.43,0.0,2887.01
128662,20240727,1291,1,9,51,412.43,2103.39,18930.54
128663,20240912,947,1,164,97,412.43,0.0,40005.71
128664,20250610,733,4,463,87,412.43,0.0,35881.41
128665,20241015,541,3,289,68,412.43,0.0,28045.24
128666,20231024,520,1,396,93,412.43,0.0,38355.99
128667,20230621,586,4,411,62,412.43,0.0,25570.66
128668,20251119,774,3,395,47,412.43,0.0,19384.21
128669,20250703,575,4,426,46,412.43,0.0,18971.78
128670,20230206,1153,3,61,80,412.43,3299.44,29694.960000000003
128671,20250725,521,2,64,82,412.43,3381.93,30437.33
128672,20241108,818,1,236,21,412.43,0.0,8661.03
128673,20240826,311,1,357,33,412.43,0.0,13610.19
128674,20230120,1401,3,434,84,412.43,3464.41,31179.710000000003
128675,20250609,784,3,363,26,412.43,1072.32,9650.86
128676,20230910,3,3,6,94,412.43,0.0,38768.42
128677,20250403,444,4,493,59,412.43,2433.34,21900.03
128678,20230126,456,4,411,84,412.43,0.0,34644.12
128679,20250627,606,2,494,5,412.43,0.0,2062.15
128680,20230206,658,2,35,58,412.43,0.0,23920.94
128681,20231021,829,2,426,61,412.43,0.0,25158.23
128682,20231117,1083,4,456,55,412.43,0.0,22683.65
128683,20230728,518,4,133,60,412.43,0.0,24745.8
128684,20240717,1005,4,325,99,412.43,0.0,40830.57
128685,20231130,627,2,137,81,412.43,0.0,33406.83
128686,20251227,1014,3,430,7,412.43,0.0,2887.01
128687,20241030,781,2,335,78,412.43,3216.95,28952.59
128688,20241017,527,2,467,83,412.43,0.0,34231.69
128689,20231006,598,1,11,34,412.43,0.0,14022.62
128690,20240422,83,4,193,22,412.43,0.0,9073.460000000001
128691,20230621,242,2,108,77,412.43,0.0,31757.11
128692,20250518,940,2,336,97,412.43,0.0,40005.71
128693,20231230,206,3,171,94,412.43,0.0,38768.42
128694,20250505,599,4,38,6,412.43,0.0,2474.58
128695,20240302,1049,3,446,61,412.43,2515.82,22642.41
128696,20251224,161,3,314,7,412.43,0.0,2887.01
128697,20230811,193,1,323,59,412.43,2433.34,21900.03
128698,20230103,1141,3,350,80,412.43,0.0,32994.4
128699,20241112,1490,2,38,91,412.43,0.0,37531.13
128700,20251201,564,3,378,89,412.43,0.0,36706.270000000004
128701,20241219,473,2,464,11,412.43,453.67,4083.0600000000004
128702,20230506,127,1,182,79,412.43,0.0,32581.97
128703,20240921,1342,4,105,96,412.43,3959.33,35633.95
128704,20251027,859,3,256,88,412.43,0.0,36293.840000000004
128705,20230111,952,2,425,49,412.43,0.0,20209.07
128706,20230807,798,2,266,48,412.43,0.0,19796.64
128707,20250717,1225,3,334,40,412.43,0.0,16497.2
128708,20251012,1113,3,271,34,412.43,0.0,14022.62
128709,20250305,546,3,315,55,412.43,0.0,22683.65
128710,20251226,616,3,252,66,412.43,0.0,27220.38
128711,20230511,808,1,208,29,412.43,0.0,11960.47
128712,20240927,1391,1,300,26,412.43,1072.32,9650.86
128713,20250130,1231,2,219,39,412.43,0.0,16084.77
128714,20250227,1309,3,114,49,412.43,0.0,20209.07
128715,20250624,734,3,204,94,412.43,0.0,38768.42
128716,20251103,523,3,413,48,412.43,0.0,19796.64
128717,20240215,385,1,315,98,412.43,4041.81,36376.33
128718,20230309,1489,4,343,13,412.43,536.16,4825.43
128719,20240216,971,3,333,99,412.43,0.0,40830.57
128720,20250108,413,1,181,29,412.43,0.0,11960.47
128721,20230929,191,2,257,99,412.43,0.0,40830.57
128722,20250712,734,4,11,6,412.43,0.0,2474.58
128723,20231005,571,4,333,66,412.43,0.0,27220.38
128724,20230117,603,1,442,95,412.43,0.0,39180.85
128725,20240815,1316,4,457,30,412.43,0.0,12372.9
128726,20250401,655,3,495,32,412.43,0.0,13197.76
128727,20240127,713,1,408,32,412.43,0.0,13197.76
128728,20250501,607,4,318,44,412.43,1814.69,16332.230000000001
128729,20240529,60,3,451,22,412.43,0.0,9073.460000000001
128730,20230812,1295,1,29,27,412.43,0.0,11135.61
128731,20230512,1058,4,133,38,412.43,1567.23,14105.11
128732,20250310,702,4,301,30,412.43,0.0,12372.9
128733,20240321,16,1,181,25,412.43,0.0,10310.75
128734,20251030,919,2,151,33,412.43,0.0,13610.19
128735,20240920,1313,2,384,79,412.43,0.0,32581.97
128736,20240125,1150,3,401,15,412.43,0.0,6186.45
128737,20240126,1024,2,239,70,412.43,0.0,28870.100000000002
128738,20230630,480,4,144,13,412.43,0.0,5361.59
128739,20241111,32,3,26,97,412.43,0.0,40005.71
128740,20241101,400,1,396,68,412.43,2804.52,25240.72
128741,20250702,1103,3,397,74,412.43,3051.98,27467.84
128742,20230914,540,4,391,59,412.43,0.0,24333.37
128743,20231204,1166,3,155,28,412.43,0.0,11548.04
128744,20230520,890,1,429,76,412.43,0.0,31344.68
128745,20231207,789,4,111,37,412.43,1525.99,13733.92
128746,20240516,1240,3,54,1,412.43,41.24,371.19
128747,20251208,377,3,297,63,412.43,0.0,25983.09
128748,20241223,998,3,298,64,412.43,0.0,26395.52
128749,20250611,839,2,499,39,412.43,1608.48,14476.29
128750,20231227,1183,1,419,25,412.43,0.0,10310.75
128751,20230714,22,4,257,59,412.43,0.0,24333.37
128752,20231108,25,4,395,34,412.43,1402.26,12620.36
128753,20231108,1066,4,32,61,412.43,0.0,25158.23
128754,20241102,545,1,378,85,412.43,3505.66,31550.890000000003
128755,20240114,507,3,2,25,412.43,1031.08,9279.67
128756,20250901,346,2,170,65,412.43,0.0,26807.95
128757,20251224,815,2,257,29,412.43,0.0,11960.47
128758,20240117,582,2,489,48,412.43,0.0,19796.64
128759,20250302,467,4,255,12,412.43,0.0,4949.16
128760,20241225,498,4,101,99,412.43,4083.06,36747.51
128761,20230906,1336,1,218,57,412.43,2350.85,21157.660000000003
128762,20251104,153,3,410,93,412.43,0.0,38355.99
128763,20230912,1338,3,91,29,412.43,0.0,11960.47
128764,20250415,202,2,341,93,412.43,0.0,38355.99
128765,20240124,560,1,356,91,412.43,3753.11,33778.02
128766,20240224,107,1,173,50,412.43,0.0,20621.5
128767,20240618,1226,3,174,53,412.43,2185.88,19672.91
128768,20250910,464,2,183,58,412.43,2392.09,21528.85
128769,20230709,911,3,274,95,412.43,0.0,39180.85
128770,20230325,369,2,181,31,412.43,0.0,12785.33
128771,20240413,226,4,354,6,412.43,0.0,2474.58
128772,20230326,942,1,151,38,412.43,0.0,15672.34
128773,20250203,104,1,44,49,412.43,0.0,20209.07
128774,20250515,1462,3,195,97,412.43,0.0,40005.71
128775,20250829,975,3,127,10,412.43,0.0,4124.3
128776,20250425,504,1,489,53,412.43,0.0,21858.79
128777,20251102,446,4,435,48,412.43,1979.66,17816.98
128778,20250501,1478,3,220,21,412.43,0.0,8661.03
128779,20251118,820,4,319,37,412.43,1525.99,13733.92
128780,20230904,1019,3,210,40,412.43,0.0,16497.2
128781,20240806,147,3,284,24,412.43,0.0,9898.32
128782,20251228,939,1,36,49,412.43,0.0,20209.07
128783,20250124,518,4,260,48,412.43,0.0,19796.64
128784,20250927,1395,1,23,79,412.43,0.0,32581.97
128785,20230218,452,2,314,2,412.43,0.0,824.86
128786,20250918,632,3,75,35,412.43,0.0,14435.050000000001
128787,20250219,171,2,160,65,412.43,0.0,26807.95
128788,20230811,567,1,146,49,412.43,0.0,20209.07
128789,20230211,381,3,86,75,412.43,3093.23,27839.02
128790,20231111,631,2,457,66,412.43,0.0,27220.38
128791,20251102,1270,3,397,46,412.43,0.0,18971.78
128792,20250103,744,2,148,95,412.43,3918.08,35262.77
128793,20251105,833,3,177,75,412.43,0.0,30932.25
128794,20240607,691,2,382,42,412.43,0.0,17322.06
128795,20251118,1471,3,62,26,412.43,1072.32,9650.86
128796,20240627,721,4,56,69,412.43,0.0,28457.670000000002
128797,20230918,233,2,358,23,412.43,0.0,9485.89
128798,20230721,988,3,278,29,412.43,0.0,11960.47
128799,20251228,383,4,30,78,412.43,0.0,32169.54
128800,20240102,881,1,201,48,412.43,0.0,19796.64
128801,20230730,1164,2,52,90,412.43,0.0,37118.7
128802,20230114,558,2,319,38,412.43,1567.23,14105.11
128803,20231201,361,3,48,35,412.43,0.0,14435.050000000001
128804,20251007,871,1,230,48,412.43,0.0,19796.64
128805,20240913,1102,3,359,68,412.43,0.0,28045.24
128806,20241209,1478,2,245,33,412.43,0.0,13610.19
128807,20251107,559,4,125,33,412.43,0.0,13610.19
128808,20240820,444,1,242,90,412.43,0.0,37118.7
128809,20250812,569,3,298,49,412.43,0.0,20209.07
128810,20231226,63,3,25,46,412.43,1897.18,17074.6
128811,20251217,1310,3,376,63,412.43,0.0,25983.09
128812,20230427,474,2,131,92,412.43,0.0,37943.56
128813,20250330,84,2,5,89,412.43,0.0,36706.270000000004
128814,20241227,5,3,227,36,412.43,0.0,14847.48
128815,20230902,589,1,414,61,412.43,0.0,25158.23
128816,20240326,427,2,161,15,412.43,0.0,6186.45
128817,20231218,11,3,471,54,412.43,0.0,22271.22
128818,20230516,894,4,245,4,412.43,164.97,1484.75
128819,20241103,51,3,298,36,412.43,0.0,14847.48
128820,20251227,1420,4,160,64,412.43,2639.55,23755.97
128821,20241011,503,1,356,10,412.43,0.0,4124.3
128822,20240926,373,4,470,70,412.43,0.0,28870.100000000002
128823,20230305,440,3,287,2,412.43,0.0,824.86
128824,20230708,979,3,27,79,412.43,0.0,32581.97
128825,20240820,1427,2,101,90,412.43,0.0,37118.7
128826,20251222,1361,2,333,59,412.43,2433.34,21900.03
128827,20250924,578,2,494,83,412.43,0.0,34231.69
128828,20240112,422,3,317,2,412.43,0.0,824.86
128829,20240924,981,3,15,31,412.43,0.0,12785.33
128830,20241004,916,3,60,38,412.43,0.0,15672.34
128831,20250130,180,3,88,14,412.43,0.0,5774.02
128832,20250203,1431,4,156,11,412.43,0.0,4536.7300000000005
128833,20250620,94,4,357,24,412.43,0.0,9898.32
128834,20230210,577,3,97,15,412.43,0.0,6186.45
128835,20251124,6,1,67,11,412.43,0.0,4536.7300000000005
128836,20230415,1231,2,390,62,412.43,0.0,25570.66
128837,20240712,913,4,165,23,412.43,948.59,8537.3
128838,20251105,1444,3,6,90,412.43,3711.87,33406.829999999994
128839,20240724,1242,3,322,56,412.43,0.0,23096.08
128840,20230406,502,4,498,90,412.43,3711.87,33406.829999999994
128841,20231014,830,4,169,31,412.43,0.0,12785.33
128842,20241029,699,4,35,39,412.43,1608.48,14476.29
128843,20230508,450,2,385,86,412.43,0.0,35468.98
128844,20240511,1008,1,151,91,412.43,0.0,37531.13
128845,20231229,1205,3,426,85,412.43,0.0,35056.55
128846,20250718,619,3,94,18,412.43,0.0,7423.74
128847,20230604,624,4,482,44,412.43,0.0,18146.920000000002
128848,20250126,138,3,188,21,412.43,0.0,8661.03
128849,20240419,4,1,167,27,412.43,0.0,11135.61
128850,20241106,915,2,98,13,412.43,0.0,5361.59
128851,20230919,466,1,225,29,412.43,0.0,11960.47
128852,20241123,364,4,368,85,412.43,0.0,35056.55
128853,20250112,598,1,208,39,412.43,0.0,16084.77
128854,20230415,574,3,413,34,412.43,0.0,14022.62
128855,20250728,1450,2,400,32,412.43,0.0,13197.76
128856,20250906,1053,3,203,80,412.43,0.0,32994.4
128857,20230406,1231,2,393,59,412.43,0.0,24333.37
128858,20241118,940,3,83,24,412.43,0.0,9898.32
128859,20241111,426,2,167,94,412.43,0.0,38768.42
128860,20230120,1419,3,207,27,412.43,1113.56,10022.050000000001
128861,20240115,827,2,6,32,412.43,0.0,13197.76
128862,20251212,1499,3,437,28,412.43,1154.8,10393.240000000002
128863,20241007,1270,3,116,39,412.43,0.0,16084.77
128864,20251116,1395,3,423,37,412.43,1525.99,13733.92
128865,20250115,143,3,324,93,412.43,0.0,38355.99
128866,20230215,643,4,305,41,412.43,0.0,16909.63
128867,20230426,1052,2,69,34,412.43,0.0,14022.62
128868,20250326,1140,3,200,27,412.43,1113.56,10022.050000000001
128869,20241006,1461,4,61,61,412.43,0.0,25158.23
128870,20230625,752,1,322,48,412.43,0.0,19796.64
128871,20241127,682,3,100,55,412.43,0.0,22683.65
128872,20250713,15,1,212,87,412.43,3588.14,32293.270000000004
128873,20250506,40,4,211,68,412.43,0.0,28045.24
128874,20231030,1498,2,327,74,412.43,0.0,30519.82
128875,20231109,34,3,32,59,412.43,0.0,24333.37
128876,20251211,548,3,122,70,412.43,2887.01,25983.090000000004
128877,20251006,283,3,298,60,412.43,2474.58,22271.22
128878,20231222,398,4,117,14,412.43,0.0,5774.02
128879,20250727,242,3,152,9,412.43,0.0,3711.87
128880,20230801,131,4,30,3,412.43,123.73,1113.56
128881,20230909,131,4,124,34,412.43,0.0,14022.62
128882,20230822,834,4,370,30,412.43,0.0,12372.9
128883,20230508,188,4,99,36,412.43,1484.75,13362.73
128884,20250829,422,1,172,84,412.43,0.0,34644.12
128885,20241029,484,1,328,25,412.43,0.0,10310.75
128886,20231110,1149,3,439,42,412.43,0.0,17322.06
128887,20250823,115,4,37,47,412.43,0.0,19384.21
128888,20250705,463,1,250,99,412.43,4083.06,36747.51
128889,20230524,100,4,376,78,412.43,3216.95,28952.59
128890,20241217,1500,1,402,88,412.43,0.0,36293.840000000004
128891,20250325,718,3,489,99,412.43,0.0,40830.57
128892,20250317,1054,4,236,20,412.43,0.0,8248.6
128893,20250327,904,1,229,2,412.43,82.49,742.37
128894,20230809,608,3,69,26,412.43,0.0,10723.18
128895,20231220,766,4,266,60,412.43,0.0,24745.8
128896,20250818,874,3,163,76,412.43,0.0,31344.68
128897,20251016,243,1,28,46,412.43,0.0,18971.78
128898,20231126,79,3,13,34,412.43,0.0,14022.62
128899,20230206,191,1,445,70,412.43,0.0,28870.100000000002
128900,20250904,846,1,185,6,412.43,247.46,2227.12
128901,20240309,825,2,428,81,412.43,0.0,33406.83
128902,20231229,828,4,364,75,412.43,0.0,30932.25
128903,20240123,115,1,244,73,412.43,0.0,30107.39
128904,20240501,1306,3,356,52,412.43,0.0,21446.36
128905,20240311,1017,4,205,17,412.43,0.0,7011.31
128906,20241017,480,3,488,2,412.43,0.0,824.86
128907,20230427,960,2,471,52,412.43,0.0,21446.36
128908,20251213,86,2,170,73,412.43,3010.74,27096.65
128909,20251118,734,4,65,46,412.43,0.0,18971.78
128910,20251117,894,1,91,76,412.43,0.0,31344.68
128911,20250927,550,3,149,41,412.43,0.0,16909.63
128912,20241227,1209,3,12,16,412.43,0.0,6598.88
128913,20231006,899,2,329,65,412.43,0.0,26807.95
128914,20230318,760,4,370,46,412.43,0.0,18971.78
128915,20230522,1251,3,71,46,412.43,0.0,18971.78
128916,20231226,999,3,326,81,412.43,3340.68,30066.15
128917,20240810,1378,4,230,54,412.43,2227.12,20044.100000000002
128918,20251227,1133,2,347,1,412.43,0.0,412.43
128919,20240525,715,4,108,3,412.43,0.0,1237.29
128920,20240901,333,1,434,13,412.43,536.16,4825.43
128921,20250215,578,1,21,60,412.43,0.0,24745.8
128922,20230822,676,1,91,17,412.43,0.0,7011.31
128923,20251115,464,1,372,5,412.43,0.0,2062.15
128924,20240907,438,2,443,81,412.43,0.0,33406.83
128925,20231124,1367,3,154,93,412.43,0.0,38355.99
128926,20251117,1389,4,352,51,412.43,2103.39,18930.54
128927,20241205,1361,2,148,10,412.43,0.0,4124.3
128928,20240720,16,1,180,16,412.43,0.0,6598.88
128929,20241031,142,1,450,49,412.43,0.0,20209.07
128930,20250501,66,3,78,93,412.43,0.0,38355.99
128931,20230725,710,2,113,13,412.43,0.0,5361.59
128932,20250910,986,2,328,59,412.43,0.0,24333.37
128933,20251206,556,2,474,21,412.43,0.0,8661.03
128934,20241018,648,3,343,84,412.43,0.0,34644.12
128935,20250125,1112,4,345,77,412.43,0.0,31757.11
128936,20250904,186,4,165,42,412.43,0.0,17322.06
128937,20240306,39,3,404,31,412.43,0.0,12785.33
128938,20251227,1330,2,278,62,412.43,0.0,25570.66
128939,20250122,427,4,58,78,412.43,0.0,32169.54
128940,20240511,64,1,43,75,412.43,0.0,30932.25
128941,20250117,1109,3,355,96,412.43,0.0,39593.28
128942,20240829,1282,4,12,53,412.43,0.0,21858.79
128943,20230606,299,3,399,35,412.43,0.0,14435.050000000001
128944,20250627,58,2,299,20,412.43,0.0,8248.6
128945,20241015,852,3,243,78,412.43,0.0,32169.54
128946,20250627,1137,4,43,34,412.43,0.0,14022.62
128947,20230725,86,3,500,37,412.43,0.0,15259.91
128948,20240918,269,2,26,9,412.43,0.0,3711.87
128949,20250523,512,1,48,19,412.43,0.0,7836.17
128950,20251224,123,2,92,12,412.43,0.0,4949.16
128951,20251003,1492,1,392,40,412.43,1649.72,14847.480000000001
128952,20250909,1132,4,360,50,412.43,0.0,20621.5
128953,20231101,1247,2,188,60,412.43,0.0,24745.8
128954,20250811,919,4,257,24,412.43,0.0,9898.32
128955,20230809,1434,3,225,83,412.43,0.0,34231.69
128956,20230910,747,3,65,33,412.43,0.0,13610.19
128957,20230604,1269,4,294,8,412.43,0.0,3299.44
128958,20250901,222,4,1,31,412.43,0.0,12785.33
128959,20230602,636,4,265,66,412.43,2722.04,24498.34
128960,20230707,329,3,63,4,412.43,0.0,1649.72
128961,20231030,1447,3,426,98,412.43,0.0,40418.14
128962,20241023,682,2,79,35,412.43,0.0,14435.050000000001
128963,20250928,245,3,297,31,412.43,0.0,12785.33
128964,20240504,544,3,30,60,412.43,0.0,24745.8
128965,20240927,76,1,461,67,412.43,0.0,27632.81
128966,20230806,1404,4,381,84,412.43,3464.41,31179.710000000003
128967,20231115,716,2,430,60,412.43,0.0,24745.8
128968,20230703,91,3,175,45,412.43,0.0,18559.35
128969,20240424,302,2,324,60,412.43,0.0,24745.8
128970,20241108,538,3,268,72,412.43,0.0,29694.96
128971,20231130,107,3,493,96,412.43,0.0,39593.28
128972,20250820,1230,3,39,50,412.43,0.0,20621.5
128973,20251219,395,2,175,41,412.43,0.0,16909.63
128974,20230616,610,2,341,16,412.43,0.0,6598.88
128975,20230129,1032,2,98,37,412.43,0.0,15259.91
128976,20250620,679,2,213,82,412.43,0.0,33819.26
128977,20230901,15,3,319,11,412.43,0.0,4536.7300000000005
128978,20240202,193,3,411,77,412.43,0.0,31757.11
128979,20240402,675,3,422,11,412.43,0.0,4536.7300000000005
128980,20251102,501,4,293,55,412.43,0.0,22683.65
128981,20241226,6,2,127,98,412.43,0.0,40418.14
128982,20230306,115,3,321,12,412.43,0.0,4949.16
128983,20230124,1090,3,94,59,412.43,0.0,24333.37
128984,20230912,979,3,458,8,412.43,0.0,3299.44
128985,20231222,95,3,147,4,412.43,0.0,1649.72
128986,20240721,1205,4,264,14,412.43,0.0,5774.02
128987,20250811,723,1,495,61,412.43,0.0,25158.23
128988,20231220,19,2,322,24,412.43,0.0,9898.32
128989,20240309,525,3,397,22,412.43,0.0,9073.460000000001
128990,20231229,958,3,313,57,412.43,0.0,23508.510000000002
128991,20230115,124,1,196,94,412.43,0.0,38768.42
128992,20251203,264,3,99,75,412.43,0.0,30932.25
128993,20230708,377,3,56,83,412.43,0.0,34231.69
128994,20231202,1116,2,481,74,412.43,0.0,30519.82
128995,20230627,1371,4,185,21,412.43,0.0,8661.03
128996,20240727,568,3,112,6,412.43,0.0,2474.58
128997,20251115,117,3,202,74,412.43,0.0,30519.82
128998,20230524,1318,2,454,75,412.43,0.0,30932.25
128999,20240601,362,4,357,98,412.43,0.0,40418.14
129000,20230205,841,3,124,44,412.43,0.0,18146.920000000002
129001,20250528,1213,1,401,5,412.43,206.22,1855.93
129002,20241215,1326,1,254,58,412.43,0.0,23920.94
129003,20250222,1442,2,319,91,412.43,0.0,37531.13
129004,20240708,459,1,356,54,412.43,0.0,22271.22
129005,20251025,1295,1,375,97,412.43,0.0,40005.71
129006,20240423,474,3,404,18,412.43,0.0,7423.74
129007,20240821,166,2,127,53,412.43,0.0,21858.79
129008,20250215,1185,3,441,93,412.43,0.0,38355.99
129009,20240828,817,4,151,88,412.43,0.0,36293.840000000004
129010,20230831,867,3,236,69,412.43,0.0,28457.670000000002
129011,20231221,1006,2,473,49,412.43,0.0,20209.07
129012,20230514,411,2,441,22,412.43,0.0,9073.460000000001
129013,20240522,1460,4,474,53,412.43,0.0,21858.79
129014,20241123,844,3,114,87,412.43,0.0,35881.41
129015,20230614,724,3,222,63,412.43,2598.31,23384.78
129016,20241208,1292,2,186,88,412.43,0.0,36293.840000000004
129017,20251011,378,2,354,74,412.43,0.0,30519.82
129018,20240108,762,4,491,65,412.43,0.0,26807.95
129019,20231007,445,4,329,83,412.43,0.0,34231.69
129020,20251011,1445,2,6,80,412.43,0.0,32994.4
129021,20250210,6,4,134,1,412.43,0.0,412.43
129022,20230530,980,2,261,97,412.43,0.0,40005.71
129023,20240421,1239,3,387,16,412.43,0.0,6598.88
129024,20250112,463,3,255,23,412.43,0.0,9485.89
129025,20241025,383,1,421,12,412.43,494.92,4454.24
129026,20241201,1372,4,44,76,412.43,0.0,31344.68
129027,20241018,802,3,117,26,412.43,0.0,10723.18
129028,20250629,1416,3,234,70,412.43,0.0,28870.100000000002
129029,20231223,980,3,298,31,412.43,1278.53,11506.8
129030,20250307,518,3,177,57,412.43,2350.85,21157.660000000003
129031,20251226,188,1,282,28,412.43,0.0,11548.04
129032,20240327,154,4,356,76,412.43,0.0,31344.68
129033,20250621,1201,2,239,18,412.43,0.0,7423.74
129034,20231030,127,3,338,30,412.43,0.0,12372.9
129035,20231128,1166,1,210,43,412.43,0.0,17734.49
129036,20251117,916,1,30,74,412.43,3051.98,27467.84
129037,20230211,1450,4,433,74,412.43,0.0,30519.82
129038,20231003,749,2,145,26,412.43,0.0,10723.18
129039,20240719,369,3,467,71,412.43,0.0,29282.53
129040,20240412,961,2,78,66,412.43,0.0,27220.38
129041,20241207,744,4,473,41,412.43,0.0,16909.63
129042,20230904,423,3,272,52,412.43,2144.64,19301.72
129043,20230416,915,2,409,84,412.43,0.0,34644.12
129044,20240228,904,4,278,85,412.43,0.0,35056.55
129045,20240901,253,3,160,28,412.43,0.0,11548.04
129046,20241013,664,3,140,59,412.43,2433.34,21900.03
129047,20241117,885,3,411,70,412.43,2887.01,25983.090000000004
129048,20240930,248,4,43,68,412.43,2804.52,25240.72
129049,20231030,16,2,399,11,412.43,0.0,4536.7300000000005
129050,20250520,1421,3,159,51,412.43,2103.39,18930.54
129051,20230508,1138,2,275,73,412.43,0.0,30107.39
129052,20230910,1017,2,373,5,412.43,206.22,1855.93
129053,20250418,414,1,349,85,412.43,0.0,35056.55
129054,20231126,1165,2,117,15,412.43,0.0,6186.45
129055,20240730,339,1,383,78,412.43,0.0,32169.54
129056,20231228,155,3,250,53,412.43,0.0,21858.79
129057,20240814,422,1,478,17,412.43,0.0,7011.31
129058,20240122,492,1,218,15,412.43,0.0,6186.45
129059,20251228,38,3,345,32,412.43,0.0,13197.76
129060,20240209,1203,3,159,4,412.43,0.0,1649.72
129061,20241206,1175,3,359,33,412.43,0.0,13610.19
129062,20251007,656,3,2,73,412.43,0.0,30107.39
129063,20241213,1070,2,287,1,412.43,0.0,412.43
129064,20241017,511,1,78,98,412.43,0.0,40418.14
129065,20241020,940,1,400,79,412.43,0.0,32581.97
129066,20240802,114,4,252,77,412.43,3175.71,28581.4
129067,20250710,720,4,486,37,412.43,1525.99,13733.92
129068,20230319,1457,2,253,23,412.43,0.0,9485.89
129069,20251004,1424,2,415,32,412.43,0.0,13197.76
